876,W-176,P-3,20240705092531
877,W-176,P-3,20240705111531
878,W-177,P-3,20240705091531
879,W-177,P-4,20240705114531
880,W-177,P-3,20240705101531
881,W-177,P-2,20240705091531
882,W-177,P-1,20240705092531
883,W-177,P-4,20240705103531
884,W-178,P-1,20240705094531
885,W-178,P-2,20240705101531
886,W-178,P-4,20240705092531
887,W-178,P-4,20240705083531
888,W-178,P-1,20240705111531
889,W-178,P-4,20240705111531
890,W-178,P-2,20240705091531
891,W-178,P-3,20240705080531
892,W-179,P-1,20240705110531
893,W-179,P-2,20240705091531
894,W-179,P-3,20240705084531
895,W-179,P-2,20240705090531
896,W-179,P-4,20240705090531
897,W-180,P-1,20240705115531
898,W-180,P-1,20240705085531
899,W-180,P-3,20240705114531
900,W-180,P-3,20240705091531
901,W-180,P-2,20240705095531
902,W-180,P-4,20240705100531
903,W-181,P-2,20240705110531
904,W-181,P-2,20240705095531
905,W-181,P-1,20240705084531
906,W-181,P-2,20240705082531
907,W-181,P-2,20240705114531
908,W-182,P-3,20240705084531
909,W-182,P-3,20240705112531
910,W-182,P-1,20240705110531
911,W-182,P-4,20240705082531
912,W-182,P-4,20240705092531
913,W-182,P-2,20240705104531
914,W-182,P-3,20240705104531
915,W-183,P-3,20240705080531
916,W-183,P-1,20240705093531
917,W-183,P-3,20240705093531
918,W-183,P-1,20240705103531
919,W-183,P-2,20240705082531
920,W-184,P-3,20240705085531
921,W-184,P-1,20240705101531
922,W-184,P-2,20240705101531
923,W-185,P-1,20240705080531
924,W-185,P-3,20240705111531
925,W-185,P-1,20240705083531
926,W-185,P-2,20240705090531
927,W-185,P-2,20240705083531
928,W-185,P-4,20240705113531
929,W-186,P-3,20240705100531
930,W-186,P-2,20240705104531
931,W-187,P-4,20240705082531
932,W-187,P-1,20240705100531
933,W-187,P-1,20240705094531
934,W-187,P-1,20240705114531
935,W-187,P-3,20240705115531
936,W-187,P-4,20240705090531
937,W-187,P-1,20240705112531
938,W-188,P-1,20240705103531
939,W-188,P-3,20240705104531
940,W-188,P-4,20240705090531
941,W-188,P-2,20240705103531
942,W-188,P-4,20240705105531
943,W-188,P-1,20240705115531
944,W-189,P-3,20240705092531
945,W-190,P-4,20240705113531
946,W-190,P-3,20240705090531
947,W-191,P-1,20240705080531
948,W-191,P-4,20240705093531
949,W-192,P-1,20240705094531
950,W-192,P-1,20240705095531
951,W-192,P-4,20240705093531
952,W-192,P-3,20240705111531
953,W-192,P-1,20240705090531
954,W-193,P-4,20240705113531
955,W-193,P-2,20240705085531
956,W-193,P-1,20240705112531
957,W-193,P-2,20240705091531
958,W-193,P-4,20240705100531
959,W-194,P-2,20240705081531
960,W-194,P-2,20240705085531
961,W-194,P-1,20240705095531
962,W-194,P-1,20240705095531
963,W-195,P-2,20240705094531
964,W-195,P-2,20240705094531
965,W-195,P-2,20240705104531
966,W-195,P-2,20240705111531
967,W-196,P-4,20240705100531
968,W-197,P-4,20240705110531
969,W-197,P-1,20240705111531
970,W-197,P-2,20240705093531
971,W-198,P-1,20240705084531
972,W-198,P-4,20240705114531
973,W-199,P-2,20240705092531
974,W-200,P-3,20240705100531
975,W-200,P-1,20240705091531
976,W-200,P-2,20240705111531
977,W-200,P-3,20240705105531
978,W-200,P-4,20240705114531
979,W-200,P-2,20240705082531
980,W-201,P-1,20240705093531
981,W-202,P-3,20240705081531
982,W-202,P-4,20240705095531
983,W-202,P-3,20240705094531
984,W-202,P-1,20240705091531
985,W-203,P-3,20240705094531
986,W-203,P-4,20240705104531
987,W-203,P-3,20240705095531
988,W-203,P-3,20240705092531
989,W-203,P-1,20240705113531
990,W-203,P-3,20240705101531
991,W-203,P-4,20240705110531
992,W-204,P-4,20240705111531
993,W-204,P-1,20240705085531
994,W-205,P-1,20240705115531
995,W-205,P-1,20240705094531
996,W-205,P-1,20240705113531
997,W-205,P-4,20240705091531
998,W-205,P-1,20240705083531
999,W-205,P-2,20240705104531
1000,W-205,P-1,20240705111531
